gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,1,0.2638888888888889,1,0,0,0,1,0,0,0,1,0.3119402985074627,0.11087186809137806,True,False,False,True,False,False,True,False,False,False,0
0,0,0,0,0.2222222222222222,1,1,0,0,1,0,0,1,1,0.4671641791044776,0.12013517870302137,True,False,False,True,False,False,False,True,False,False,1
0,0,0,0,0.16666666666666666,1,1,0,0,0,0,1,1,1,0.7557213930348259,0.1204518238761975,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.013888888888888888,1,0,0,0,0,0,1,1,1,0.7149253731343282,0.010374447310243184,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.013888888888888888,1,0,0,1,1,0,0,0,1,0.6373134328358209,0.009476326455416361,False,True,False,True,False,False,False,False,True,False,1
1,1,0,0,1.0,1,1,0,0,0,0,0,0,0,0.07114427860696515,0.20833525239498896,False,False,True,False,False,True,True,False,False,False,0
0,0,0,1,0.3611111111111111,1,1,0,0,0,0,0,0,1,0.31094527363184077,0.14573162306558587,True,False,False,True,False,False,False,False,False,True,0
0,0,1,1,0.05555555555555555,1,0,0,0,1,0,0,0,1,0.5522388059701492,0.03747351694915255,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.3333333333333333,1,1,1,0,1,1,1,1,1,0.6621890547263681,0.22919353352984528,True,False,False,False,True,False,False,False,False,True,0
0,0,0,0,0.6944444444444444,1,0,0,0,0,0,0,0,1,0.010945273631840807,0.11894344141488579,False,False,True,False,True,False,False,False,False,True,0
1,0,0,0,0.7083333333333333,1,0,1,0,0,0,1,0,0,0.6776119402985074,0.4913354366249079,False,True,False,False,True,False,False,False,False,True,0
1,0,1,1,1.0,1,1,1,1,1,1,0,1,0,0.8527363184079603,0.8656157885040532,False,True,False,False,False,True,False,True,False,False,0
0,0,1,1,0.9722222222222222,0,0,0,1,1,1,1,1,1,0.399502487562189,0.473603306927045,True,False,False,False,True,False,True,False,False,False,0
0,0,1,0,0.9722222222222222,1,1,0,0,1,1,1,1,1,0.8562189054726367,0.8277104826823878,False,True,False,False,False,True,True,False,False,False,0
0,1,0,0,0.20833333333333331,1,0,0,0,0,0,1,1,1,0.7288557213930348,0.16123572218128226,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.6527777777777778,1,1,1,0,1,0,1,0,0,0.7626865671641792,0.5314169583640383,False,True,False,False,True,False,False,True,False,False,0
1,0,0,0,0.875,1,0,1,1,1,1,1,1,1,0.6810945273631841,0.6113554716285926,True,False,False,False,False,True,True,False,False,False,0
0,0,0,0,0.8888888888888888,1,1,1,1,1,1,1,1,1,0.9636815920398009,0.844469648120855,False,True,False,False,False,True,True,False,False,False,0
0,1,0,0,0.8194444444444444,1,1,1,1,1,0,0,0,1,0.7114427860696517,0.6329334008843036,False,True,False,True,False,False,False,False,True,False,0
0,0,0,1,0.013888888888888888,1,1,0,0,0,0,0,0,0,0.057213930348258696,0.0027634487840825354,False,False,True,True,False,False,False,False,False,True,0
1,0,0,0,0.5555555555555556,1,1,0,0,0,0,1,0,1,0.6631840796019901,0.3879248802505528,False,True,False,True,False,False,False,False,True,False,0
1,0,1,0,0.7638888888888888,1,1,0,0,0,0,0,0,0,0.07412935323383085,0.16622720154753134,False,False,True,False,False,True,True,False,False,False,0
1,0,0,0,0.6944444444444444,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.11388287582903464,False,False,True,False,True,False,False,True,False,False,0
0,1,1,1,0.9027777777777777,1,1,0,1,1,0,1,1,1,0.8875621890547264,0.8114752210759029,False,True,False,False,True,False,False,False,True,False,0
1,0,0,0,0.9444444444444444,1,1,0,0,0,0,0,0,0,0.06268656716417911,0.19083916728076644,False,False,True,False,False,True,False,False,False,True,0
0,0,0,0,0.027777777777777776,1,0,1,0,0,0,1,1,1,0.5223880597014925,0.016914609432571854,True,False,False,True,False,False,False,False,True,False,1
1,1,1,0,0.875,1,0,1,1,1,1,1,1,1,0.654228855721393,0.6136641028002948,True,False,False,False,True,False,True,False,False,False,0
0,0,1,1,0.9305555555555555,1,1,0,0,1,1,1,1,1,0.8696517412935324,0.7735238577745026,False,True,False,False,False,True,True,False,False,False,0
0,1,0,0,0.8333333333333333,1,1,0,0,1,1,1,1,1,0.873134328358209,0.7416866249078851,False,True,False,False,True,False,False,False,True,False,1
1,1,0,0,0.9305555555555555,1,1,1,1,0,1,0,0,1,0.46069651741293527,0.48937223655121603,True,False,False,False,False,True,True,False,False,False,0
0,0,1,0,0.861111111111111,1,1,1,1,1,1,1,1,0,0.9522388059701493,0.7935012896094327,False,True,False,False,False,True,False,False,False,True,0
1,0,0,0,0.8194444444444444,1,0,0,0,1,0,0,1,1,0.42885572139303485,0.41975635593220345,True,False,False,False,True,False,True,False,False,False,0
1,0,0,0,0.4305555555555555,0,0,0,0,1,0,1,1,1,0.31641791044776113,0.17540991156963895,True,False,False,False,True,False,False,False,True,False,0
0,1,1,0,0.9583333333333333,1,1,0,1,0,1,1,1,0,0.8671641791044776,0.8058849944731026,False,True,False,False,False,True,False,True,False,False,0
0,0,0,0,0.05555555555555555,1,0,0,0,0,0,1,0,0,0.37064676616915426,0.026177920044215184,True,False,False,True,False,False,False,True,False,False,0
0,0,0,0,0.013888888888888888,1,0,0,1,0,0,1,0,0,0.6572139303482587,0.009706613854089906,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.38888888888888884,1,0,1,1,0,0,0,0,0,0.3761194029850746,0.17532355379513637,True,False,False,True,False,False,False,False,True,False,0
0,0,1,0,0.9444444444444444,1,1,1,1,0,0,0,0,1,0.6611940298507463,0.6575914240972736,False,True,False,False,False,True,True,False,False,False,0
1,0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0.021890547263681587,0.029401943625644807,False,False,True,True,False,False,False,False,False,True,0
0,1,1,0,0.9027777777777777,1,0,0,1,1,1,1,1,1,0.8716417910447761,0.7743989498894621,False,True,False,False,False,True,False,True,False,False,0
0,0,0,0,0.041666666666666664,1,0,0,1,0,1,1,1,1,0.7925373134328358,0.03630480840088431,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.15277777777777776,1,0,0,0,0,0,1,0,1,0.6094527363184079,0.10000230287398675,False,True,False,True,False,False,True,False,False,False,1
1,0,1,1,0.6527777777777778,1,1,0,1,0,0,0,0,0,0.35820895522388063,0.29225773765659546,True,False,False,True,False,False,False,False,True,False,0
1,0,0,0,0.3472222222222222,1,1,0,0,0,0,0,0,0,0.07014925373134329,0.07787744104642595,False,False,True,False,True,False,True,False,False,False,1
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.3139303482587064,0.005734156226971261,True,False,False,True,False,False,False,True,False,False,0
1,0,0,0,0.875,1,1,0,1,1,0,1,1,1,0.8606965174129354,0.7526367907148122,False,True,False,False,False,True,True,False,False,False,0
0,1,1,0,0.3055555555555555,1,1,0,0,0,0,0,0,0,0.07313432835820893,0.06319086219602063,False,False,True,False,True,False,True,False,False,False,0
1,0,1,0,0.8333333333333333,0,0,0,1,1,1,1,1,1,0.4174129353233831,0.41249078850405313,True,False,False,True,False,False,True,False,False,False,0
0,0,0,0,0.013888888888888888,1,0,0,1,0,0,0,0,0,0.32139303482587056,0.00582051400147384,True,False,False,True,False,False,False,False,True,False,1
0,0,1,1,0.861111111111111,1,0,0,1,1,0,1,1,1,0.8149253731343283,0.7234824060427415,False,True,False,True,False,False,False,False,True,False,1
1,1,0,0,0.6527777777777778,1,1,0,0,0,0,1,0,1,0.6746268656716418,0.445099484156227,False,True,False,True,False,False,False,True,False,False,0
1,1,1,0,1.0,1,1,0,1,1,1,1,1,1,0.9104477611940299,0.9133773949889463,False,True,False,False,False,True,True,False,False,False,0
0,0,1,0,0.3611111111111111,1,0,0,1,1,1,1,1,0,0.6333333333333334,0.2393319362564481,True,False,False,True,False,False,True,False,False,False,0
0,0,1,0,0.15277777777777776,1,1,0,0,1,0,1,1,1,0.808457711442786,0.1217011330140015,False,True,False,True,False,False,False,False,True,False,1
0,1,1,0,0.9722222222222222,1,1,1,1,1,1,1,1,1,0.9492537313432835,0.8882933400884304,False,True,False,False,False,True,False,False,True,False,0
0,0,0,1,0.5972222222222222,1,0,1,1,0,0,0,1,1,0.454726368159204,0.31515406226971265,True,False,False,True,False,False,False,False,True,False,0
0,0,1,0,0.9583333333333333,1,1,0,0,0,0,0,0,1,0.0800995024875622,0.2030616709653648,False,False,True,False,True,False,False,False,True,False,0
1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.9527363184079601,0.9318752302873987,False,True,False,False,False,True,False,False,True,False,0
1,0,1,1,0.8333333333333333,1,1,0,1,0,1,1,1,1,0.8507462686567163,0.6874021278555639,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,0.18055555555555555,1,0,0,0,0,0,0,0,1,0.5164179104477612,0.10209791820191601,False,True,False,True,False,False,False,False,False,True,0
1,0,1,0,0.8194444444444444,0,0,0,1,0,0,0,1,1,0.226865671641791,0.2824129513633014,True,False,False,True,False,False,True,False,False,False,1
1,0,0,0,0.9305555555555555,1,0,1,0,1,0,0,1,0,0.47064676616915413,0.5022050018422993,True,False,False,False,False,True,True,False,False,False,0
1,0,1,1,0.16666666666666666,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.029419215180545324,False,False,True,True,False,False,False,False,False,True,0
1,0,0,0,0.041666666666666664,1,1,0,0,0,0,0,0,0,0.31990049751243776,0.015803472733972,True,False,False,True,False,False,True,False,False,False,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.26965174129353237,0.0052217667649226245,True,False,False,True,False,False,False,False,False,True,0
1,0,1,1,0.625,1,0,1,1,1,1,1,1,1,0.6577114427860695,0.44423014922623444,True,False,False,False,False,True,False,False,False,True,0
1,0,1,1,0.4305555555555555,1,0,0,0,1,1,0,0,0,0.3592039800995025,0.189641672807664,True,False,False,True,False,False,False,False,False,True,0
1,0,0,0,0.09722222222222221,1,0,0,0,0,0,0,0,0,0.011940298507462671,0.0190390106853353,False,False,True,False,False,True,False,False,False,True,0
0,0,1,1,0.4583333333333333,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.06671425939572587,False,False,True,False,True,False,False,False,False,True,0
1,0,1,1,0.5555555555555556,1,1,1,1,0,1,1,1,1,0.9139303482587063,0.5145887067059691,False,True,False,True,False,False,False,True,False,False,0
1,0,1,0,0.4583333333333333,1,0,0,0,1,0,1,1,1,0.771641791044776,0.3496626289609433,False,True,False,False,True,False,False,False,True,False,1
0,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.25970149253731345,0.005106623065585852,True,False,False,True,False,False,True,False,False,False,1
0,0,1,1,0.986111111111111,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.1600036845983788,False,False,True,False,False,True,True,False,False,False,0
1,0,0,0,0.041666666666666664,1,0,0,0,0,0,1,0,0,0.34975124378109446,0.021727616064848933,True,False,False,True,False,False,False,True,False,False,1
0,0,0,0,0.375,1,1,0,0,0,0,1,1,1,0.7592039800995024,0.31372052321296984,False,True,False,True,False,False,False,False,False,True,1
0,0,0,0,0.8472222222222222,1,1,1,1,1,1,1,1,1,0.9636815920398009,0.8052747328666177,False,True,False,False,True,False,False,False,False,True,0
1,0,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.11566184598378779,False,False,True,False,True,False,True,False,False,False,0
0,0,0,0,0.5694444444444444,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.0933009395725866,False,False,True,False,False,True,False,False,False,True,0
0,0,1,0,0.125,1,0,0,0,1,0,0,0,1,0.572139303482587,0.07552275239498896,False,True,False,True,False,False,True,False,False,False,1
0,0,0,0,0.15277777777777776,0,0,0,1,1,1,0,0,1,0.22039800995024872,0.04865972733971998,True,False,False,False,True,False,False,True,False,False,0
0,0,0,0,0.041666666666666664,1,1,0,0,0,0,1,0,1,0.417910447761194,0.019632000736919678,True,False,False,True,False,False,False,False,True,False,0
1,1,1,1,0.9166666666666666,1,1,1,1,1,1,1,0,0,0.6084577114427862,0.5935197126013266,True,False,False,False,False,True,False,True,False,False,1
1,0,0,0,0.9583333333333333,1,1,0,1,0,1,1,1,1,0.8601990049751244,0.8313778095062639,False,True,False,False,True,False,True,False,False,False,1
1,0,1,0,0.5277777777777778,1,1,1,0,1,1,1,1,1,0.9199004975124377,0.5099253868828298,False,True,False,False,True,False,False,False,True,False,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5134328358208955,0.008042787398673545,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,0.6666666666666666,1,1,1,1,1,1,1,1,0,0.9308457711442785,0.6268019988946205,False,True,False,False,False,True,False,True,False,False,0
0,0,1,0,0.2638888888888889,1,0,0,0,0,0,0,0,0,0.2651741293532338,0.09668040714812087,True,False,False,True,False,False,False,False,False,True,0
0,0,1,1,0.2222222222222222,1,0,0,0,0,0,0,0,0,0.010945273631840807,0.03176814664701548,False,False,True,True,False,False,False,False,False,True,0
0,0,0,0,0.25,1,1,1,0,1,0,0,0,1,0.42139303482587065,0.13314641672807664,True,False,False,True,False,False,False,False,False,True,0
1,0,1,1,0.3472222222222222,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.058199382829771565,False,False,True,False,True,False,False,False,True,False,0
1,0,1,1,0.7638888888888888,1,0,0,1,0,1,0,0,0,0.6084577114427862,0.4880308124539426,False,True,False,True,False,False,False,False,True,False,0
1,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,1,0.26965174129353237,0.01629283345615328,True,False,False,True,False,False,False,False,True,False,1
1,1,0,0,0.1111111111111111,1,1,0,0,1,0,0,0,1,0.6268656716417911,0.06746845062638174,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,0.5416666666666666,1,0,0,0,0,1,0,1,0,0.408457711442786,0.25436970338983056,True,False,False,False,True,False,False,False,True,False,0
0,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.013581199336772294,False,False,True,True,False,False,False,False,False,True,0
0,0,0,0,0.8472222222222222,1,1,1,1,1,1,1,1,1,0.998507462686567,0.8481139462048638,False,True,False,False,True,False,False,False,True,False,0
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,1,0,1,0.17412935323383083,0.00411638725128961,True,False,False,True,False,False,False,False,True,False,1
1,0,0,0,0.05555555555555555,1,1,0,0,0,0,0,0,0,0.06965174129353235,0.0117331429624171,False,False,True,True,False,False,False,False,False,True,0
0,0,1,0,0.875,1,1,1,1,0,0,1,1,1,0.6114427860696517,0.5510950165806927,True,False,False,False,True,False,False,True,False,False,0
1,0,0,0,0.16666666666666666,1,1,0,0,0,0,0,0,0,0.06666666666666665,0.03228629329403095,False,False,True,False,True,False,False,True,False,False,0
0,0,1,0,0.041666666666666664,1,1,0,0,0,0,0,0,1,0.5661691542288557,0.0249573968312454,False,True,False,True,False,False,False,True,False,False,1
0,0,1,1,0.20833333333333331,1,1,0,1,1,0,1,1,1,0.8666666666666666,0.17953781319086223,False,True,False,True,False,False,True,False,False,False,0
1,0,0,1,0.6944444444444444,0,0,1,1,0,0,1,0,1,0.24676616915422883,0.25424304532056013,True,False,False,False,True,False,True,False,False,False,0
1,0,1,0,0.5833333333333333,1,1,0,1,1,0,1,0,1,0.7661691542288557,0.45589420596904945,False,True,False,True,False,False,True,False,False,False,1
0,0,1,0,0.1388888888888889,1,0,0,0,0,0,0,0,1,0.01691542288557213,0.021618229550479002,False,False,True,True,False,False,True,False,False,False,0
1,0,1,1,0.7638888888888888,1,0,1,0,0,0,0,1,0,0.4099502487562189,0.36350865880619015,True,False,False,False,True,False,False,True,False,False,0
0,0,0,0,0.3194444444444444,1,0,1,0,0,0,0,0,1,0.5646766169154228,0.20478306927044954,False,True,False,True,False,False,True,False,False,False,0
1,0,1,0,0.125,1,1,0,1,1,0,0,1,1,0.5054726368159204,0.07529822218128225,True,False,False,True,False,False,False,True,False,False,0
0,1,1,0,0.8194444444444444,1,1,1,1,1,1,0,0,1,0.754228855721393,0.6314365327929257,False,True,False,False,True,False,False,False,True,False,0
0,0,1,0,1.0,1,0,1,1,1,1,1,1,0,0.6651741293532337,0.7087555268975683,True,False,False,False,False,True,False,False,False,True,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,1,1,1,1,0.772139303482587,0.011036523581429624,False,True,False,True,False,False,False,False,True,False,0
0,0,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.028358208955223896,0.05649525607958733,False,False,True,False,False,True,False,True,False,False,0
0,0,1,1,0.8055555555555555,1,1,0,1,0,0,1,0,1,0.48308457711442776,0.4571665438467208,True,False,False,True,False,False,True,False,False,False,0
1,0,1,1,0.4305555555555555,1,1,1,1,0,1,0,1,1,0.5671641791044776,0.2699544030950627,True,False,False,False,True,False,True,False,False,False,0
0,0,1,0,0.2222222222222222,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.03620693625644805,False,False,True,True,False,False,False,False,False,True,0
1,0,1,0,0.5138888888888888,1,1,1,0,1,0,1,1,0,0.6069651741293532,0.33527542372881364,True,False,False,False,True,False,False,False,False,True,0
1,0,1,1,0.2361111111111111,1,0,0,0,0,0,0,0,1,0.5049751243781094,0.1323749539425203,False,True,False,True,False,False,False,False,True,False,1
1,0,1,0,0.6805555555555555,1,1,1,1,0,0,1,0,1,0.7522388059701491,0.5449866433308771,False,True,False,True,False,False,True,False,False,False,0
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,1,0.2676616915422885,0.011341654384672072,True,False,False,True,False,False,False,False,True,False,1
1,1,0,0,0.6527777777777778,1,0,1,0,0,0,0,1,0,0.6691542288557214,0.4654453758290347,False,True,False,True,False,False,False,False,False,True,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5099502487562189,0.008002487103905675,False,True,False,True,False,False,False,False,True,False,1
1,0,1,0,0.7777777777777777,1,0,0,0,0,0,1,1,0,0.7109452736318408,0.5703009856300664,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,0.6388888888888888,1,0,0,0,1,1,0,1,0,0.7233830845771144,0.4878177966101696,False,True,False,False,True,False,True,False,False,False,0
1,0,1,1,1.0,1,1,1,1,1,1,1,1,0,0.7109452736318408,0.7299304532056007,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.5972222222222222,1,1,0,0,0,1,1,1,1,0.8134328358208955,0.4849334469417834,False,True,False,False,True,False,False,False,True,False,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.5199004975124378,0.008117630803242447,False,True,False,True,False,False,False,False,True,False,1
1,1,1,0,1.0,1,1,0,1,1,1,1,1,1,0.9293532338308458,0.9237806282240237,False,True,False,False,False,True,True,False,False,False,0
1,1,0,0,0.16666666666666666,0,0,0,1,0,0,0,0,1,0.11044776119402988,0.0438927781871776,True,False,False,True,False,False,False,True,False,False,0
1,1,1,0,0.9444444444444444,0,0,1,1,1,0,0,0,1,0.23582089552238805,0.34148742630803247,True,False,False,False,False,True,False,False,True,False,0
1,1,0,0,0.5694444444444444,1,1,0,0,1,0,1,1,1,0.7975124378109453,0.4821930268975682,False,True,False,True,False,False,False,False,True,False,1
0,0,1,1,0.8055555555555555,1,0,0,1,1,0,1,0,1,0.7293532338308457,0.634631770449521,False,True,False,True,False,False,False,False,True,False,0
0,0,0,1,0.5416666666666666,0,0,0,0,1,0,0,0,0,0.11791044776119403,0.1302620670596905,True,False,False,True,False,False,False,True,False,False,1
1,0,0,1,0.6666666666666666,1,1,1,0,1,0,1,1,1,0.6019900497512437,0.42401091562269716,True,False,False,False,True,False,False,True,False,False,0
